lam rho eta
0.229086765276778 3.66265476594227 0.394143372924663
0.758577575029185 3.67158063299235 0.370138395624296
2.51188643150958 3.70172968880113 0.328365644046567
8.31763771102672 3.77525493507513 0.264890986741369
27.5422870333817 3.85092393326736 0.227583586544962
91.2010839355911 4.23130848068625 0.128918150276518
301.995172040202 4.38771657608016 0.065430824888845
1000 4.41794339363389 0.0598204256866452
