lam logP
0.229086765276778 -20.265099761635
0.758577575029185 -7.9684609002464
2.51188643150958 -0.914178915879177
8.31763771102672 0
27.5422870333817 -14.5730404170749
91.2010839355911 -75.7815076355632
301.995172040202 -284.463118859538
1000 -981.820477414022
