3.000000e+00	7.558808e+01	1.260943e+06
4.000000e+00	5.160953e+01	4.862742e+06
5.000000e+00	3.535058e+01	1.015700e+09
6.000000e+00	2.404223e+01	3.728725e+07
7.000000e+00	1.424450e+01	7.603209e+08
8.000000e+00	5.811733e+00	6.651437e+07
9.000000e+00	1.827446e+01	5.823941e+09
1.000000e+01	2.311557e+01	9.407307e+09
1.100000e+01	1.972418e+01	1.546810e+10
1.200000e+01	1.524746e+01	2.590081e+10
1.300000e+01	1.048564e+01	4.421970e+10
1.400000e+01	5.637868e+00	7.702766e+10
1.500000e+01	1.455210e+00	1.368580e+11
1.600000e+01	1.108784e+00	4.617149e+09
1.700000e+01	4.341702e+00	4.555386e+11
1.800000e+01	5.563413e+00	8.490803e+11
1.900000e+01	4.702370e+00	1.599325e+12
2.000000e+01	3.029031e+00	3.036104e+12
2.100000e+01	1.353577e+00	5.795939e+12
2.200000e+01	2.889083e-01	1.110932e+13
2.300000e+01	4.667709e-02	2.136077e+13
2.400000e+01	2.784243e-01	4.118290e+13
2.500000e+01	4.724959e-01	7.959408e+13
