"g" "tau" "dtau"
"1" 0.324925552241189 1.45287786959219 0.017142398224491
"2" 0.165179072197164 4.96267688063421 0.103571221074766
"3" 0.117850113203269 17.3865396112031 0.390734003327295
"4" 0.0926925873969697 59.7986868644031 1.32916714083076
"5" 0.0761007369513556 199.275405869783 4.15969821042001
"6" 0.065848667294029 647.625984408347 11.8508748840514
"7" 0.065582168162451 2257.24030876177 32.3975764117823
"8" 0.0623856687265365 10265.1658179607 67.6517917673187
