1.000000e+00	7.825643e-01	NA
1.132320e+00	7.578022e-01	NA
1.282148e+00	7.336062e-01	NA
1.451802e+00	7.100374e-01	NA
1.643904e+00	6.871374e-01	NA
1.861426e+00	6.649326e-01	NA
2.107729e+00	6.434389e-01	NA
2.386624e+00	6.226646e-01	NA
2.702422e+00	6.026124e-01	NA
3.060006e+00	5.832805e-01	NA
3.464906e+00	5.646630e-01	NA
3.923381e+00	5.467499e-01	NA
4.442523e+00	5.295270e-01	NA
5.030357e+00	5.129764e-01	NA
5.695973e+00	4.970763e-01	NA
6.449664e+00	4.818016e-01	NA
7.303083e+00	4.671244e-01	NA
8.269426e+00	4.530142e-01	NA
9.363636e+00	4.394388e-01	NA
1.060263e+01	4.263648e-01	NA
1.200557e+01	4.137583e-01	NA
1.359415e+01	4.015855e-01	NA
1.539292e+01	3.898133e-01	NA
1.742971e+01	3.784099e-01	NA
1.973601e+01	3.673453e-01	NA
2.234748e+01	3.565913e-01	NA
2.530449e+01	3.461224e-01	NA
2.865278e+01	3.359155e-01	NA
3.244411e+01	3.259502e-01	NA
3.673712e+01	3.162087e-01	NA
4.159817e+01	3.066758e-01	NA
4.710243e+01	2.973388e-01	NA
5.333502e+01	2.881871e-01	NA
6.039231e+01	2.792124e-01	NA
6.838341e+01	2.704076e-01	NA
7.743189e+01	2.617674e-01	NA
8.767768e+01	2.532874e-01	NA
9.927918e+01	2.449640e-01	NA
1.124158e+02	2.367939e-01	NA
1.272906e+02	2.287740e-01	NA
1.441337e+02	2.209011e-01	NA
1.632055e+02	2.131716e-01	NA
1.848008e+02	2.055816e-01	NA
2.092536e+02	1.981265e-01	NA
2.369421e+02	1.908012e-01	NA
2.682942e+02	1.835999e-01	NA
3.037949e+02	1.765166e-01	NA
3.439930e+02	1.695450e-01	NA
3.895101e+02	1.626789e-01	NA
4.410500e+02	1.559121e-01	NA
4.994097e+02	1.492394e-01	NA
5.654915e+02	1.426562e-01	NA
6.403173e+02	1.361592e-01	NA
7.250441e+02	1.297465e-01	NA
8.209818e+02	1.234181e-01	NA
9.296140e+02	1.171757e-01	NA
1.052620e+03	1.110228e-01	NA
1.191903e+03	1.049652e-01	NA
1.349616e+03	9.901016e-02	NA
1.528197e+03	9.316663e-02	NA
1.730407e+03	8.744479e-02	NA
1.959375e+03	8.185560e-02	NA
2.218639e+03	7.641036e-02	NA
2.512209e+03	7.112014e-02	NA
2.844624e+03	6.599529e-02	NA
3.221025e+03	6.104491e-02	NA
3.647231e+03	5.627646e-02	NA
4.129832e+03	5.169549e-02	NA
4.676291e+03	4.730552e-02	NA
5.295057e+03	4.310814e-02	NA
5.995698e+03	3.910329e-02	NA
6.789048e+03	3.528971e-02	NA
7.687375e+03	3.166560e-02	NA
8.704567e+03	2.822926e-02	NA
9.856355e+03	2.497984e-02	NA
1.116055e+04	2.191789e-02	NA
1.263731e+04	1.904579e-02	NA
1.430948e+04	1.636782e-02	NA
1.620291e+04	1.389001e-02	NA
1.834687e+04	1.161945e-02	NA
2.077453e+04	9.563436e-03	NA
2.352341e+04	7.728240e-03	NA
2.663603e+04	6.117762e-03	NA
3.016050e+04	4.732242e-03	NA
3.415134e+04	3.567179e-03	NA
3.867024e+04	2.612681e-03	NA
4.378708e+04	1.853376e-03	NA
4.958098e+04	1.268984e-03	NA
5.614154e+04	8.355011e-04	NA
6.357018e+04	5.268665e-04	NA
7.198178e+04	3.168579e-04	NA
8.150640e+04	1.809161e-04	NA
9.229132e+04	9.760715e-05	NA
1.045033e+05	4.951675e-05	NA
1.183312e+05	2.350362e-05	NA
1.339887e+05	1.038747e-05	NA
1.517181e+05	4.254842e-06	NA
1.717934e+05	1.608850e-06	NA
1.945251e+05	5.598824e-07	NA
2.202647e+05	1.790513e-07	NA
