4.157592e-01 -8.147716e-01
4.677209e-01 -8.719046e-01
5.261767e-01 -9.290373e-01
5.919385e-01 -9.861686e-01
6.659191e-01 -1.043296e+00
7.491459e-01 -1.100413e+00
8.427743e-01 -1.157513e+00
9.481045e-01 -1.214579e+00
1.066599e+00 -1.271592e+00
1.199903e+00 -1.328521e+00
1.349867e+00 -1.385323e+00
1.518574e+00 -1.441946e+00
1.708365e+00 -1.498319e+00
1.921877e+00 -1.554358e+00
2.162074e+00 -1.609963e+00
2.432291e+00 -1.665015e+00
2.736279e+00 -1.719386e+00
3.078260e+00 -1.772930e+00
3.462982e+00 -1.825495e+00
3.895787e+00 -1.876919e+00
4.382683e+00 -1.927042e+00
4.930432e+00 -1.975701e+00
5.546639e+00 -2.022742e+00
6.239860e+00 -2.068020e+00
7.019719e+00 -2.111406e+00
7.897045e+00 -2.152788e+00
8.884020e+00 -2.192076e+00
9.994348e+00 -2.229203e+00
1.124344e+01 -2.264132e+00
1.264865e+01 -2.296851e+00
1.422949e+01 -2.327379e+00
1.600789e+01 -2.355763e+00
1.800856e+01 -2.382080e+00
2.025928e+01 -2.406434e+00
2.279129e+01 -2.428957e+00
2.563975e+01 -2.449804e+00
2.884421e+01 -2.469152e+00
3.244917e+01 -2.487196e+00
3.650468e+01 -2.504147e+00
4.106704e+01 -2.520227e+00
4.619961e+01 -2.535662e+00
5.197365e+01 -2.550681e+00
5.846933e+01 -2.565512e+00
6.577685e+01 -2.580370e+00
7.399766e+01 -2.595457e+00
8.324591e+01 -2.610954e+00
9.365000e+01 -2.627016e+00
1.053544e+02 -2.643767e+00
1.185216e+02 -2.661291e+00
1.333345e+02 -2.679632e+00
1.499987e+02 -2.698788e+00
1.687456e+02 -2.718706e+00
1.898354e+02 -2.739284e+00
2.135611e+02 -2.760367e+00
2.402521e+02 -2.781752e+00
2.702788e+02 -2.803190e+00
3.040583e+02 -2.824389e+00
3.420596e+02 -2.845029e+00
3.848104e+02 -2.864764e+00
4.329041e+02 -2.883244e+00
4.870085e+02 -2.900123e+00
5.478750e+02 -2.915078e+00
6.163486e+02 -2.927830e+00
6.933800e+02 -2.938161e+00
7.800388e+02 -2.945937e+00
8.775283e+02 -2.951124e+00
9.872021e+02 -2.953809e+00
1.110583e+03 -2.954211e+00
1.249384e+03 -2.952698e+00
1.405532e+03 -2.949782e+00
1.581196e+03 -2.946123e+00
1.778814e+03 -2.942515e+00
2.001131e+03 -2.939864e+00
2.251233e+03 -2.939161e+00
2.532593e+03 -2.941439e+00
2.849117e+03 -2.947738e+00
3.205200e+03 -2.959053e+00
3.605787e+03 -2.976291e+00
4.056440e+03 -3.000231e+00
4.563415e+03 -3.031489e+00
5.133751e+03 -3.070497e+00
5.775369e+03 -3.117489e+00
6.497176e+03 -3.172503e+00
7.309195e+03 -3.235391e+00
8.222701e+03 -3.305835e+00
9.250376e+03 -3.383381e+00
1.040649e+04 -3.467460e+00
1.170710e+04 -3.557427e+00
1.317025e+04 -3.652587e+00
1.481628e+04 -3.752227e+00
1.666802e+04 -3.855641e+00
1.875119e+04 -3.962151e+00
2.109472e+04 -4.071124e+00
2.373115e+04 -4.181987e+00
2.669707e+04 -4.294236e+00
3.003368e+04 -4.407442e+00
3.378730e+04 -4.521255e+00
3.801004e+04 -4.635405e+00
4.276055e+04 -4.749703e+00
4.810477e+04 -4.864037e+00
